Time,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
2024-10-30 21:14:00,0.80,0.79,2.15,0.80,3.00,0.80,2.98,0.80
2024-10-30 21:14:00,0.80,0.84,2.98,0.80,2.99,0.86,1.60,0.80
2024-10-30 21:14:00,0.80,0.80,1.34,0.80,3.00,0.80,2.78,0.80
2024-10-30 21:14:00,1.01,0.80,2.77,0.79,2.99,0.80,2.89,0.80
2024-10-30 21:14:00,0.89,0.79,2.98,0.80,3.00,0.87,2.78,0.80
2024-10-30 21:14:00,0.88,0.80,2.71,0.79,3.00,0.80,2.95,0.80
2024-10-30 21:14:00,0.89,0.79,2.96,0.80,3.00,0.87,2.49,0.80
2024-10-30 21:14:00,1.00,0.81,3.00,0.80,3.00,0.80,2.94,0.95
2024-10-30 21:14:00,0.80,0.96,2.98,1.01,3.00,0.82,1.98,1.28
2024-10-30 21:14:00,0.81,0.89,1.95,1.04,3.00,0.91,2.98,1.40
2024-10-30 21:14:00,0.80,0.80,2.98,1.06,3.00,0.80,0.85,1.10
2024-10-30 21:14:00,3.00,0.80,0.81,1.03,3.00,0.84,2.67,0.79
2024-10-30 21:14:00,2.99,0.82,2.91,0.84,3.00,0.84,2.94,0.80
2024-10-30 21:14:01,3.00,0.80,2.95,0.79,3.00,0.80,2.30,0.80
2024-10-30 21:14:01,3.00,0.82,3.00,0.80,3.00,0.87,2.26,0.79
2024-10-30 21:14:01,3.00,0.80,2.73,0.80,2.84,0.80,2.99,0.80
2024-10-30 21:14:01,3.00,0.83,2.80,0.80,0.80,0.79,3.00,0.80
2024-10-30 21:14:01,3.00,0.79,2.95,0.80,0.80,0.94,3.00,0.80
2024-10-30 21:14:01,2.99,0.80,2.25,0.79,0.80,0.80,2.97,0.80
2024-10-30 21:14:01,3.00,0.81,2.99,0.80,0.84,0.87,0.90,0.79
2024-10-30 21:14:01,3.00,0.80,1.30,0.80,0.80,0.80,0.90,0.80
2024-10-30 21:14:01,2.99,0.79,2.98,0.80,2.47,0.79,0.90,0.80
2024-10-30 21:14:01,0.82,0.80,2.91,0.80,3.00,0.89,0.90,0.80
2024-10-30 21:14:01,0.81,0.80,0.79,0.80,3.00,0.80,0.90,0.80
2024-10-30 21:14:01,0.87,0.79,0.80,0.95,3.00,0.83,0.90,0.92
2024-10-30 21:14:01,0.83,0.80,0.79,0.95,3.00,1.04,0.89,0.80
2024-10-30 21:14:01,0.81,0.80,2.99,0.80,2.21,1.34,1.34,1.35
2024-10-30 21:14:01,1.41,0.92,1.66,1.62,2.99,1.66,2.81,0.80
2024-10-30 21:14:01,0.80,0.80,0.80,1.54,3.00,0.85,0.79,0.80
2024-10-30 21:14:01,0.84,0.80,0.80,2.88,2.99,1.21,1.22,2.95
2024-10-30 21:14:01,1.28,1.84,1.38,2.50,2.99,1.77,2.45,2.41
2024-10-30 21:14:01,1.28,1.49,3.00,1.03,2.98,0.93,1.17,1.14
2024-10-30 21:14:01,0.80,0.96,2.99,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:01,1.11,0.80,1.84,0.79,0.80,1.00,1.06,0.79
2024-10-30 21:14:01,1.29,0.81,0.79,0.80,0.92,1.06,1.59,0.80
2024-10-30 21:14:02,2.60,0.94,2.19,0.86,1.05,0.80,1.60,0.80
2024-10-30 21:14:02,2.69,0.82,1.80,1.26,0.83,0.79,1.54,0.79
2024-10-30 21:14:02,2.48,0.86,1.22,0.80,2.91,0.80,1.01,0.80
2024-10-30 21:14:02,2.71,2.13,2.94,0.80,2.98,0.80,1.09,0.80
2024-10-30 21:14:02,2.63,2.98,2.56,2.48,1.19,0.80,0.79,0.79
2024-10-30 21:14:02,2.63,2.56,2.88,2.97,0.80,0.80,0.80,0.80
2024-10-30 21:14:02,2.23,0.88,1.40,0.80,0.83,0.90,0.90,0.80
2024-10-30 21:14:02,2.27,0.80,2.99,0.80,0.87,0.89,0.90,0.79
2024-10-30 21:14:02,2.57,0.80,3.00,0.80,1.95,0.80,0.97,0.80
2024-10-30 21:14:02,2.99,1.74,2.16,0.79,2.98,0.82,1.02,0.80
2024-10-30 21:14:02,2.22,2.97,3.00,0.80,0.97,0.85,0.86,0.80
2024-10-30 21:14:02,2.38,2.85,1.52,0.79,0.81,0.80,0.81,0.79
2024-10-30 21:14:02,2.82,0.80,2.99,0.80,0.85,0.87,0.90,0.80
2024-10-30 21:14:02,2.50,0.82,1.68,0.80,0.80,0.84,0.84,0.80
2024-10-30 21:14:02,2.35,0.80,1.52,0.79,2.38,0.80,0.80,0.80
2024-10-30 21:14:02,2.69,2.42,1.68,0.85,2.98,0.86,0.81,0.80
2024-10-30 21:14:02,2.32,2.98,2.04,2.58,0.81,0.81,0.86,0.80
2024-10-30 21:14:02,2.80,0.85,2.82,2.98,0.79,0.80,0.80,0.80
2024-10-30 21:14:02,2.43,0.92,1.56,0.80,0.80,0.92,0.79,0.80
2024-10-30 21:14:02,2.94,0.81,3.00,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:02,2.28,0.82,2.80,0.79,2.56,0.86,0.80,0.80
2024-10-30 21:14:03,2.55,2.98,1.95,1.74,2.97,0.86,0.80,0.80
2024-10-30 21:14:03,1.99,2.97,2.14,2.98,0.80,0.80,0.88,0.90
2024-10-30 21:14:03,2.43,0.83,2.74,2.90,0.79,0.85,0.86,0.97
2024-10-30 21:14:03,3.00,0.82,1.51,0.79,0.80,0.84,0.85,0.80
2024-10-30 21:14:03,2.65,0.84,3.00,0.80,1.35,0.79,0.85,0.79
2024-10-30 21:14:03,2.93,1.35,1.58,0.80,2.99,0.86,1.05,0.80
2024-10-30 21:14:03,2.45,2.99,1.33,0.80,2.49,0.80,0.85,1.23
2024-10-30 21:14:03,2.67,2.79,1.30,0.80,0.79,0.80,0.79,0.88
2024-10-30 21:14:03,2.35,0.81,1.30,0.80,0.80,0.90,0.88,0.80
2024-10-30 21:14:03,2.31,0.79,1.74,0.79,0.79,0.80,0.90,0.80
2024-10-30 21:14:03,2.88,0.88,2.62,0.80,2.69,0.84,1.02,0.80
2024-10-30 21:14:03,2.82,2.23,3.00,0.86,2.98,1.84,0.86,0.80
2024-10-30 21:14:03,2.55,2.98,1.13,0.91,0.83,2.98,0.88,0.80
2024-10-30 21:14:03,2.74,0.86,2.74,0.80,0.80,0.97,0.80,0.80
2024-10-30 21:14:03,2.75,0.84,1.68,0.80,0.80,0.80,0.81,0.79
2024-10-30 21:14:03,2.39,0.81,2.93,0.80,0.80,0.80,0.88,0.80
2024-10-30 21:14:03,2.35,0.81,2.13,0.79,2.80,0.93,0.90,0.79
2024-10-30 21:14:03,2.90,2.97,1.45,1.95,0.81,0.80,0.82,0.80
2024-10-30 21:14:03,2.95,2.96,3.00,2.98,2.04,0.86,0.81,0.80
2024-10-30 21:14:03,0.90,0.80,2.74,1.35,0.79,0.84,0.80,0.80
2024-10-30 21:14:04,1.28,0.85,2.88,0.80,0.80,0.80,0.81,0.80
2024-10-30 21:14:04,0.80,0.83,2.91,0.79,1.98,0.87,0.80,0.80
2024-10-30 21:14:04,1.28,1.09,2.66,0.80,2.98,0.80,0.80,0.80
2024-10-30 21:14:04,1.27,2.78,2.82,2.33,2.94,0.79,0.80,0.79
2024-10-30 21:14:04,0.90,2.94,2.60,2.98,0.79,0.81,0.80,0.80
2024-10-30 21:14:04,0.96,0.80,2.90,0.80,0.80,0.80,1.18,0.80
2024-10-30 21:14:04,1.05,0.80,2.88,0.80,0.79,0.79,1.05,0.80
2024-10-30 21:14:04,1.13,0.81,2.99,0.80,2.50,0.87,2.40,0.80
2024-10-30 21:14:04,1.05,1.65,3.00,0.79,2.98,0.80,1.26,0.80
2024-10-30 21:14:04,1.26,2.98,3.00,2.40,1.15,0.80,2.28,0.80
2024-10-30 21:14:04,1.03,2.77,2.99,2.97,0.79,0.92,1.70,0.79
2024-10-30 21:14:04,0.86,0.81,2.85,0.80,0.80,0.80,1.90,0.80
2024-10-30 21:14:04,0.84,0.80,2.68,0.80,0.80,0.88,0.93,0.80
2024-10-30 21:14:04,0.83,0.90,2.72,2.99,0.87,1.06,0.80,0.79
2024-10-30 21:14:04,0.81,2.79,2.62,2.81,1.18,0.89,0.81,0.80
2024-10-30 21:14:04,1.30,2.98,2.71,2.80,0.91,0.97,0.82,0.80
2024-10-30 21:14:04,0.86,0.86,2.99,2.91,0.79,0.79,0.79,0.79
2024-10-30 21:14:04,1.17,0.85,2.69,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:04,1.49,0.80,2.77,0.80,0.80,0.93,0.80,0.80
2024-10-30 21:14:04,1.09,0.82,2.93,2.99,0.79,0.79,0.80,0.79
2024-10-30 21:14:04,1.00,2.45,2.71,2.98,0.80,0.80,0.83,0.80
2024-10-30 21:14:05,1.24,2.97,2.85,2.98,0.80,0.88,0.87,0.80
2024-10-30 21:14:05,0.80,0.79,2.72,0.91,0.80,0.80,0.85,0.80
2024-10-30 21:14:05,0.87,0.80,2.67,0.80,0.79,0.84,0.80,0.79
2024-10-30 21:14:05,0.85,0.80,2.94,0.80,0.80,0.83,0.80,0.80
2024-10-30 21:14:05,2.56,1.27,2.85,0.88,0.79,0.80,0.85,0.80
2024-10-30 21:14:05,1.61,2.98,2.78,2.50,0.89,0.86,0.88,0.80
2024-10-30 21:14:05,1.18,0.88,2.72,2.98,0.79,0.79,0.87,0.80
2024-10-30 21:14:05,1.33,0.80,2.99,0.80,0.80,0.84,0.89,0.80
2024-10-30 21:14:05,0.80,0.88,2.81,0.80,0.79,0.84,0.84,0.79
2024-10-30 21:14:05,1.68,0.85,2.88,0.80,0.80,0.80,0.90,0.80
2024-10-30 21:14:05,2.98,2.38,2.89,0.97,0.86,0.92,0.82,0.82
2024-10-30 21:14:05,1.12,2.87,2.88,2.98,0.84,0.79,1.95,0.80
2024-10-30 21:14:05,1.45,0.79,2.89,2.94,0.80,0.80,1.22,0.79
2024-10-30 21:14:05,0.93,0.80,2.75,0.80,0.80,0.81,0.81,0.80
2024-10-30 21:14:05,1.70,0.81,2.51,0.80,0.79,0.80,0.79,0.79
2024-10-30 21:14:05,2.92,1.16,2.91,1.06,0.80,0.80,0.80,0.80
2024-10-30 21:14:05,2.98,2.49,2.77,1.88,0.88,0.90,0.83,0.80
2024-10-30 21:14:05,0.92,2.97,2.87,2.98,0.89,0.80,0.83,0.80
2024-10-30 21:14:05,0.81,0.80,2.88,2.48,0.80,0.85,0.80,0.80
2024-10-30 21:14:05,0.80,0.80,2.81,0.80,0.80,0.81,0.80,0.79
2024-10-30 21:14:06,0.89,0.79,2.94,0.79,0.80,0.80,0.80,0.80
2024-10-30 21:14:06,2.99,0.90,2.82,1.29,0.79,0.88,0.80,0.80
2024-10-30 21:14:06,2.93,2.87,2.69,2.40,0.80,0.81,0.79,0.87
2024-10-30 21:14:06,0.92,2.93,2.75,2.97,0.80,0.80,0.80,0.79
2024-10-30 21:14:06,1.20,0.82,2.76,0.80,0.80,0.81,0.80,0.80
2024-10-30 21:14:06,1.07,0.83,2.71,0.79,0.82,0.79,0.80,0.80
2024-10-30 21:14:06,1.24,0.87,2.82,0.80,0.90,0.88,0.95,1.08
2024-10-30 21:14:06,2.98,2.13,3.00,0.80,0.90,0.84,0.82,0.90
2024-10-30 21:14:06,2.86,2.98,2.88,2.72,0.90,0.79,0.84,0.80
2024-10-30 21:14:06,1.32,0.99,2.79,2.97,0.90,0.84,0.83,0.79
2024-10-30 21:14:06,0.93,0.83,2.66,0.80,0.90,0.82,0.82,0.80
2024-10-30 21:14:06,1.11,0.81,2.68,0.80,0.90,0.80,0.89,0.80
2024-10-30 21:14:06,1.77,0.82,2.71,0.92,0.90,0.87,0.80,0.80
2024-10-30 21:14:06,2.98,2.19,2.88,1.51,0.82,0.79,0.81,1.13
2024-10-30 21:14:06,0.80,2.98,2.72,2.90,0.80,0.80,0.87,0.79
2024-10-30 21:14:06,0.99,0.80,2.92,2.87,0.80,0.84,0.90,1.12
2024-10-30 21:14:06,1.21,0.80,2.59,0.80,0.79,0.80,0.82,1.08
2024-10-30 21:14:06,1.89,0.90,2.85,0.79,0.80,0.80,0.90,0.80
2024-10-30 21:14:06,2.14,0.84,2.38,0.81,2.49,0.92,0.84,0.80
2024-10-30 21:14:06,2.98,2.69,1.68,2.08,2.40,0.80,0.81,0.80
2024-10-30 21:14:07,0.86,2.95,1.31,2.98,2.70,0.87,0.90,0.80
2024-10-30 21:14:07,0.83,0.80,2.49,1.81,3.00,0.82,0.82,0.80
2024-10-30 21:14:07,0.80,0.80,2.33,0.80,1.18,0.79,0.80,0.79
2024-10-30 21:14:07,0.90,0.79,2.30,0.80,1.67,0.88,0.79,0.80
2024-10-30 21:14:07,2.89,0.82,2.91,0.80,2.07,0.80,0.80,0.80
2024-10-30 21:14:07,2.98,2.67,2.29,2.24,1.89,0.80,1.90,0.80
2024-10-30 21:14:07,0.85,2.96,2.60,2.98,0.84,0.93,0.93,0.80
2024-10-30 21:14:07,0.88,0.80,2.50,1.10,1.03,0.80,3.00,1.07
2024-10-30 21:14:07,0.84,0.79,2.34,0.80,2.68,0.80,2.88,0.85
2024-10-30 21:14:07,1.17,0.84,2.72,0.80,0.80,0.87,1.09,0.80
2024-10-30 21:14:07,1.49,2.59,2.60,0.80,0.89,0.80,1.70,1.11
2024-10-30 21:14:07,1.05,2.98,2.26,2.78,0.87,1.13,1.11,1.18
2024-10-30 21:14:07,0.99,0.87,2.21,2.97,2.59,0.82,1.85,1.22
2024-10-30 21:14:07,1.09,0.80,2.68,0.80,2.96,0.80,1.10,0.80
2024-10-30 21:14:07,0.89,0.80,2.43,0.80,0.79,0.88,1.72,0.80
2024-10-30 21:14:07,2.35,0.95,2.74,0.80,0.80,0.79,1.16,0.80
2024-10-30 21:14:07,2.98,2.48,2.71,1.70,0.80,0.80,1.95,0.79
2024-10-30 21:14:07,1.53,2.97,2.77,2.98,1.36,0.91,1.09,0.80
2024-10-30 21:14:07,0.93,0.79,2.36,1.29,2.99,0.80,1.07,0.79
2024-10-30 21:14:07,1.39,0.80,2.15,0.79,2.97,0.79,1.57,0.80
2024-10-30 21:14:07,0.81,0.79,2.14,0.80,0.80,0.92,0.99,0.80
2024-10-30 21:14:08,1.69,1.08,2.29,0.83,0.80,0.80,2.92,0.87
2024-10-30 21:14:08,2.09,2.91,2.55,2.32,0.90,0.88,1.24,1.09
2024-10-30 21:14:08,0.83,2.93,2.51,2.98,1.93,0.83,2.12,1.30
2024-10-30 21:14:08,0.89,0.80,2.43,0.80,2.98,0.80,1.19,0.80
2024-10-30 21:14:08,0.80,0.79,2.32,0.80,1.18,0.95,1.22,1.10
2024-10-30 21:14:08,0.88,0.80,2.38,0.80,0.80,1.23,1.58,1.16
2024-10-30 21:14:08,0.82,2.98,2.56,1.72,0.85,0.80,1.75,0.79
2024-10-30 21:14:08,0.83,2.97,2.71,2.98,0.90,0.80,0.79,1.21
2024-10-30 21:14:08,0.84,1.20,2.70,2.91,0.90,0.80,0.80,0.80
2024-10-30 21:14:08,0.86,0.80,2.98,0.80,0.90,0.80,0.80,0.80
2024-10-30 21:14:08,0.80,0.80,2.67,0.79,0.90,0.80,0.79,0.80
2024-10-30 21:14:08,0.81,0.80,2.50,0.80,0.90,0.80,0.80,0.80
2024-10-30 21:14:08,0.85,0.79,2.71,0.79,0.90,0.87,0.80,0.79
2024-10-30 21:14:08,0.80,0.80,2.69,0.80,0.90,0.88,0.79,0.80
2024-10-30 21:14:08,0.79,0.80,2.59,0.80,0.90,0.79,0.80,0.79
2024-10-30 21:14:08,0.81,0.80,2.97,0.80,0.90,0.80,0.80,0.80
2024-10-30 21:14:08,0.80,0.80,2.99,0.80,2.15,0.79,2.65,0.80
2024-10-30 21:14:08,0.88,0.79,1.33,0.80,2.98,0.80,2.98,0.80
2024-10-30 21:14:08,0.82,0.80,0.79,0.80,2.86,0.80,2.67,0.80
2024-10-30 21:14:08,0.84,0.94,1.60,0.98,2.94,0.86,2.98,0.80
2024-10-30 21:14:08,0.82,0.90,3.00,0.84,2.99,0.90,2.31,0.80
2024-10-30 21:14:09,0.85,0.90,3.00,0.80,2.98,0.80,2.98,0.80
2024-10-30 21:14:09,0.80,0.80,3.00,0.80,2.97,0.79,1.64,0.80
2024-10-30 21:14:09,0.86,0.80,2.99,0.79,2.20,0.80,2.98,0.79
2024-10-30 21:14:09,0.82,0.80,3.00,0.80,2.85,0.80,2.97,0.80
2024-10-30 21:14:09,0.87,0.91,3.00,0.95,2.98,0.80,2.95,0.79
2024-10-30 21:14:09,0.85,1.23,3.00,0.83,2.57,0.81,2.97,0.82
2024-10-30 21:14:09,0.93,1.17,3.00,1.38,2.97,1.07,2.31,1.27
2024-10-30 21:14:09,0.80,0.86,2.99,0.83,3.00,0.79,2.98,0.80
2024-10-30 21:14:09,0.80,1.42,3.00,0.80,2.98,0.80,2.19,0.80
2024-10-30 21:14:09,0.83,0.80,3.00,0.79,2.73,0.80,2.98,0.80
2024-10-30 21:14:09,0.82,0.80,2.99,0.80,2.98,0.80,1.34,0.79
2024-10-30 21:14:09,0.79,1.18,3.00,0.80,1.49,0.80,2.88,0.80
2024-10-30 21:14:09,0.80,1.32,2.99,0.82,2.98,0.80,2.41,0.80
2024-10-30 21:14:09,0.86,1.50,3.00,0.80,2.78,0.87,3.00,0.81
2024-10-30 21:14:09,0.80,1.42,3.00,0.99,2.48,0.80,2.97,0.81
2024-10-30 21:14:09,0.89,1.33,2.99,0.86,2.97,0.80,2.35,0.85
2024-10-30 21:14:09,0.85,1.02,3.00,0.84,2.30,0.94,2.97,1.54
2024-10-30 21:14:09,0.85,1.92,3.00,1.15,2.98,0.80,2.02,0.80
2024-10-30 21:14:09,0.81,1.19,3.00,0.84,2.04,0.80,2.98,1.38
2024-10-30 21:14:09,0.85,1.07,3.00,0.98,2.98,0.81,2.58,0.80
2024-10-30 21:14:10,0.84,2.78,3.00,0.87,1.40,0.79,2.98,0.98
2024-10-30 21:14:10,0.82,2.95,3.00,1.16,2.92,0.83,2.57,0.95
2024-10-30 21:14:10,0.86,1.01,2.98,1.27,2.95,1.26,2.97,1.23
2024-10-30 21:14:10,0.80,1.18,1.16,0.80,0.80,0.80,1.10,1.31
2024-10-30 21:14:10,0.80,0.80,0.79,0.97,0.80,0.88,1.10,1.33
2024-10-30 21:14:10,0.81,1.12,0.80,1.07,0.82,0.80,1.08,0.79
2024-10-30 21:14:10,0.91,1.27,1.31,1.65,2.64,0.83,2.69,1.23
2024-10-30 21:14:10,1.30,1.70,2.33,1.58,2.54,1.76,2.42,1.42
2024-10-30 21:14:10,2.82,2.89,1.21,1.56,1.02,0.85,0.80,1.23
2024-10-30 21:14:10,0.88,0.80,0.80,0.80,0.79,0.80,0.80,1.62
2024-10-30 21:14:10,1.20,1.18,1.29,1.34,1.65,1.40,1.56,0.91
2024-10-30 21:14:10,1.88,2.92,1.61,1.63,0.87,1.10,1.78,0.80
2024-10-30 21:14:10,1.16,0.82,1.20,3.00,2.27,0.80,1.10,1.39
2024-10-30 21:14:10,1.49,0.84,1.24,2.00,2.98,0.96,1.94,1.69
2024-10-30 21:14:10,0.98,0.80,1.00,0.80,0.99,0.80,2.03,0.80
2024-10-30 21:14:10,0.80,0.81,0.86,0.81,0.79,1.11,1.62,0.80
2024-10-30 21:14:10,0.89,2.16,0.89,0.80,0.80,2.54,1.49,0.82
2024-10-30 21:14:10,0.86,2.98,0.96,2.84,0.80,1.73,2.40,1.01
2024-10-30 21:14:10,0.84,2.97,0.88,2.98,3.00,0.79,1.11,1.17
2024-10-30 21:14:10,0.82,0.79,0.79,0.89,2.98,0.80,1.44,0.80
2024-10-30 21:14:10,1.06,0.80,0.80,0.87,0.98,0.80,2.97,0.80
2024-10-30 21:14:10,1.08,0.80,1.29,0.80,1.28,0.85,1.20,0.80
2024-10-30 21:14:11,0.98,2.03,2.10,0.83,1.34,0.90,0.85,0.91
2024-10-30 21:14:11,0.91,2.98,2.57,2.29,1.22,0.86,0.79,0.96
2024-10-30 21:14:11,0.81,0.85,2.19,2.97,3.00,0.80,1.63,0.79
2024-10-30 21:14:11,0.82,0.83,2.84,0.91,2.96,0.96,1.69,1.09
2024-10-30 21:14:11,0.84,0.79,2.43,1.10,1.16,1.39,1.58,1.54
2024-10-30 21:14:11,0.82,1.72,2.37,1.04,1.19,0.93,1.26,0.80
2024-10-30 21:14:11,0.86,2.98,2.98,0.80,2.29,0.90,1.10,0.80
2024-10-30 21:14:11,1.09,0.93,2.41,0.79,2.23,0.90,1.60,0.80
2024-10-30 21:14:11,0.79,0.90,2.97,0.80,2.63,0.99,1.61,0.81
2024-10-30 21:14:11,0.80,0.80,0.79,1.18,2.31,0.96,1.50,1.25
2024-10-30 21:14:11,0.86,2.33,0.80,1.08,2.19,1.26,0.86,0.80
2024-10-30 21:14:11,0.80,2.99,0.86,2.98,0.79,0.91,0.80,0.80
2024-10-30 21:14:11,0.95,0.80,2.44,2.97,0.80,0.80,0.80,0.80
2024-10-30 21:14:11,1.11,0.81,2.97,0.84,0.80,0.97,0.80,0.80
2024-10-30 21:14:11,0.84,0.80,0.80,0.80,0.80,0.90,0.80,0.79
2024-10-30 21:14:11,1.37,1.98,0.79,0.80,0.79,1.50,0.86,0.80
2024-10-30 21:14:11,0.89,2.98,0.85,0.79,0.80,2.98,0.82,0.80
2024-10-30 21:14:11,1.26,1.60,3.00,0.80,0.81,1.79,0.79,0.80
2024-10-30 21:14:11,2.23,0.87,2.97,0.90,0.80,0.80,0.80,0.79
2024-10-30 21:14:11,1.12,0.80,0.80,0.90,0.80,0.80,0.80,0.80
2024-10-30 21:14:12,0.80,1.95,0.80,0.90,0.80,0.80,0.89,0.80
2024-10-30 21:14:12,1.18,2.98,0.90,2.99,0.80,0.79,0.82,0.80
2024-10-30 21:14:12,0.89,0.92,2.44,2.93,0.79,0.80,0.80,0.79
2024-10-30 21:14:12,1.23,0.81,2.98,0.80,0.80,0.79,0.81,0.80
2024-10-30 21:14:12,0.99,0.80,0.80,0.80,2.39,0.80,0.80,0.80
2024-10-30 21:14:12,0.97,1.98,0.80,0.83,2.57,0.80,0.82,0.80
2024-10-30 21:14:12,0.94,2.98,0.84,2.60,2.34,0.88,0.88,0.79
2024-10-30 21:14:12,1.39,0.89,2.78,2.90,2.30,0.80,0.80,0.80
2024-10-30 21:14:12,1.09,0.88,2.97,0.80,2.39,0.79,0.80,0.80
2024-10-30 21:14:12,1.06,0.80,0.80,0.81,2.45,0.80,0.80,0.80
2024-10-30 21:14:12,0.86,1.63,0.80,1.23,2.65,0.79,0.80,0.79
2024-10-30 21:14:12,1.23,2.98,0.81,2.44,2.48,0.80,0.79,0.80
2024-10-30 21:14:12,0.83,2.05,1.97,2.98,0.90,0.80,1.80,0.80
2024-10-30 21:14:12,0.85,0.90,2.98,0.80,0.90,0.80,1.65,0.80
2024-10-30 21:14:12,0.82,0.89,2.47,0.96,0.90,0.80,1.43,0.80
2024-10-30 21:14:12,0.82,1.49,2.38,0.82,0.90,0.79,2.20,0.79
2024-10-30 21:14:12,1.25,2.98,2.42,3.00,0.81,0.80,1.36,0.80
2024-10-30 21:14:12,0.84,2.16,2.58,2.97,2.38,0.79,1.53,0.79
2024-10-30 21:14:12,1.20,0.86,2.45,0.87,2.97,0.80,1.35,0.80
2024-10-30 21:14:12,1.10,0.80,2.51,0.80,0.80,0.80,1.64,0.80
2024-10-30 21:14:12,0.82,1.68,2.47,0.88,0.80,0.79,1.67,0.80
2024-10-30 21:14:13,0.96,2.97,2.79,2.28,0.79,0.80,1.75,0.80
2024-10-30 21:14:13,1.25,2.75,2.17,2.97,2.43,1.01,1.56,1.13
2024-10-30 21:14:13,1.10,0.80,2.74,1.08,2.97,1.25,1.17,1.14
2024-10-30 21:14:13,1.26,0.80,2.34,0.79,0.79,1.06,1.92,0.80
2024-10-30 21:14:13,0.80,0.93,2.59,0.87,0.80,0.80,1.14,2.26
2024-10-30 21:14:13,1.15,2.82,2.21,0.83,0.80,1.05,0.93,2.98
2024-10-30 21:14:13,0.89,2.62,2.72,0.90,2.56,0.88,0.86,1.17
2024-10-30 21:14:13,0.90,0.84,2.51,0.84,2.98,1.35,0.79,0.80
2024-10-30 21:14:13,0.99,0.81,2.35,0.88,0.79,1.18,0.80,0.80
2024-10-30 21:14:13,1.15,1.67,2.12,1.09,0.80,1.25,1.04,0.79
2024-10-30 21:14:13,1.04,2.98,2.99,1.95,0.82,0.80,1.76,1.08
2024-10-30 21:14:13,1.76,0.97,1.31,2.93,0.83,1.13,1.34,1.32
2024-10-30 21:14:13,2.98,0.82,0.80,0.80,0.80,1.35,1.34,1.26
2024-10-30 21:14:13,0.98,0.83,0.79,0.80,0.79,0.94,2.70,1.33
2024-10-30 21:14:13,0.85,1.54,0.80,1.14,0.80,0.80,1.84,0.81
2024-10-30 21:14:13,0.82,2.99,0.79,2.65,0.80,0.88,1.48,1.28
2024-10-30 21:14:13,0.83,1.37,2.99,2.95,0.80,0.96,1.33,0.83
2024-10-30 21:14:13,0.81,0.80,2.98,0.80,0.79,0.89,1.69,1.25
2024-10-30 21:14:13,0.83,0.80,0.79,0.79,0.80,0.79,1.15,0.82
