Time,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
2024-10-30 21:14:13,0.83,0.81,0.80,0.80,0.79,1.00,1.68,1.30
2024-10-30 21:14:14,0.94,2.65,0.80,0.83,1.06,0.85,1.65,0.79
2024-10-30 21:14:14,0.89,2.96,2.41,0.93,1.09,0.86,1.08,0.80
2024-10-30 21:14:14,1.19,0.83,2.91,0.80,0.94,0.80,2.56,0.80
2024-10-30 21:14:14,0.99,0.88,0.80,0.94,0.80,0.85,1.93,0.80
2024-10-30 21:14:14,1.39,2.43,0.80,1.40,0.87,0.80,1.17,0.80
2024-10-30 21:14:14,0.85,2.97,0.86,2.98,1.13,0.80,1.15,0.79
2024-10-30 21:14:14,0.82,0.85,2.99,1.44,0.94,0.80,1.78,0.80
2024-10-30 21:14:14,1.06,2.40,2.98,0.81,1.17,0.80,2.60,0.80
2024-10-30 21:14:14,1.21,0.80,0.82,1.02,0.92,0.79,1.15,0.80
2024-10-30 21:14:14,1.13,3.00,0.83,2.46,1.24,0.80,1.11,0.79
2024-10-30 21:14:14,1.09,2.98,1.28,2.98,0.94,0.80,2.18,0.80
2024-10-30 21:14:14,0.81,0.80,2.95,0.94,1.12,0.80,1.80,0.80
2024-10-30 21:14:14,0.81,1.76,1.90,0.80,0.89,0.81,1.53,0.80
2024-10-30 21:14:14,0.80,1.49,0.82,1.27,0.80,0.80,1.38,0.80
2024-10-30 21:14:14,0.80,2.78,0.80,2.25,0.80,0.80,2.90,0.79
2024-10-30 21:14:14,0.85,2.94,1.56,2.98,0.80,0.80,1.70,0.80
2024-10-30 21:14:14,0.92,0.88,2.98,0.80,0.79,0.80,1.22,0.80
2024-10-30 21:14:14,0.83,1.17,1.31,0.86,0.80,0.79,2.19,0.80
2024-10-30 21:14:14,3.00,0.93,0.79,0.84,0.79,0.80,2.13,0.79
2024-10-30 21:14:14,2.98,2.82,0.84,2.35,1.03,0.80,1.20,0.80
2024-10-30 21:14:15,0.83,2.97,0.95,2.98,2.04,0.79,1.31,0.80
2024-10-30 21:14:15,0.80,0.80,0.90,2.19,1.64,0.80,2.42,0.80
2024-10-30 21:14:15,0.85,0.80,0.90,2.20,1.49,0.79,0.90,0.80
2024-10-30 21:14:15,2.50,1.50,0.82,2.20,3.00,0.80,1.95,0.80
2024-10-30 21:14:15,2.96,2.97,0.81,2.99,1.66,0.80,1.07,0.80
2024-10-30 21:14:15,0.84,2.90,0.83,2.96,1.88,0.79,1.55,0.79
2024-10-30 21:14:15,0.85,0.80,0.80,0.79,2.18,0.80,1.76,0.80
2024-10-30 21:14:15,0.80,0.80,0.80,0.80,2.28,0.80,1.53,0.79
2024-10-30 21:14:15,2.99,1.85,0.79,0.80,1.77,0.80,1.51,0.80
2024-10-30 21:14:15,2.96,2.98,0.82,2.62,1.88,0.80,1.65,0.79
2024-10-30 21:14:15,0.87,1.27,0.79,2.96,0.80,0.79,1.94,0.80
2024-10-30 21:14:15,0.79,0.80,0.80,0.80,0.80,0.80,1.49,0.80
2024-10-30 21:14:15,0.80,0.79,0.97,0.80,1.66,0.80,0.80,0.79
2024-10-30 21:14:15,2.87,2.27,1.25,1.02,2.19,0.80,0.79,0.80
2024-10-30 21:14:15,2.94,2.98,0.83,2.98,0.80,0.80,0.80,0.80
2024-10-30 21:14:15,0.86,0.92,2.56,2.95,0.80,0.79,0.80,0.80
2024-10-30 21:14:15,0.83,0.80,2.98,0.80,0.79,0.80,0.80,0.80
2024-10-30 21:14:15,1.81,0.80,0.79,0.80,0.79,0.80,0.80,0.79
2024-10-30 21:14:15,2.99,2.34,0.95,1.28,0.80,0.80,0.80,0.80
2024-10-30 21:14:16,2.88,2.98,0.82,2.97,0.80,0.93,0.84,0.80
2024-10-30 21:14:16,0.85,0.79,2.52,2.95,0.79,0.80,0.79,0.79
2024-10-30 21:14:16,0.84,0.80,2.97,0.80,0.80,0.79,0.80,0.80
2024-10-30 21:14:16,2.68,0.83,0.81,0.80,0.80,0.80,0.79,0.80
2024-10-30 21:14:16,2.98,2.52,0.90,0.80,0.80,0.79,0.80,0.79
2024-10-30 21:14:16,2.24,2.97,0.91,0.79,0.80,0.80,0.80,0.80
2024-10-30 21:14:16,0.86,0.80,1.16,0.80,0.85,0.80,0.80,0.80
2024-10-30 21:14:16,0.85,0.80,1.49,0.80,0.89,0.91,0.79,0.80
2024-10-30 21:14:16,0.83,0.79,0.79,0.79,0.90,0.80,0.80,0.80
2024-10-30 21:14:16,0.81,0.80,0.80,0.96,0.90,0.79,0.79,0.80
2024-10-30 21:14:16,0.80,0.80,0.80,0.80,0.90,0.80,0.80,0.80
2024-10-30 21:14:16,0.83,0.80,0.80,0.80,0.90,0.79,0.79,0.80
2024-10-30 21:14:16,0.84,0.80,0.79,0.80,0.90,0.80,0.80,0.79
2024-10-30 21:14:16,0.81,0.87,0.80,0.79,0.90,0.80,0.80,0.80
2024-10-30 21:14:16,0.80,1.12,0.80,0.80,0.88,0.80,0.80,0.79
2024-10-30 21:14:16,0.86,0.80,0.79,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:16,0.83,0.79,0.80,0.80,0.80,0.79,0.79,0.80
2024-10-30 21:14:16,0.95,0.80,0.79,0.80,0.80,0.80,0.80,0.79
2024-10-30 21:14:16,0.82,0.80,0.80,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:16,0.87,0.80,0.80,0.79,0.80,0.79,0.80,0.79
2024-10-30 21:14:17,0.83,0.80,0.80,0.80,0.79,0.80,0.79,0.80
2024-10-30 21:14:17,0.84,0.79,0.79,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:17,0.83,0.80,0.80,0.80,0.79,0.81,0.79,0.79
2024-10-30 21:14:17,0.83,0.88,0.80,0.79,0.80,0.80,0.80,0.80
2024-10-30 21:14:17,0.80,0.80,0.79,0.80,0.81,0.80,0.84,0.79
2024-10-30 21:14:17,0.94,0.80,1.19,0.80,1.13,0.80,1.30,0.80
2024-10-30 21:14:17,0.81,0.80,0.83,0.80,0.87,0.79,0.86,0.80
2024-10-30 21:14:17,0.81,1.67,0.80,0.82,0.81,0.80,0.80,0.80
2024-10-30 21:14:17,0.83,2.26,0.80,0.88,0.79,0.80,0.79,0.80
2024-10-30 21:14:17,0.81,1.54,0.80,0.79,0.80,0.80,0.80,0.79
2024-10-30 21:14:17,0.86,0.96,0.80,1.57,0.79,0.85,0.79,0.80
2024-10-30 21:14:17,0.84,1.87,0.93,0.80,0.80,0.90,0.80,0.79
2024-10-30 21:14:17,0.80,1.64,1.10,0.99,0.80,0.84,0.80,0.80
2024-10-30 21:14:17,0.90,0.95,0.93,0.79,0.80,0.80,0.79,0.79
2024-10-30 21:14:17,0.87,0.94,0.80,0.80,0.80,0.79,0.80,0.80
2024-10-30 21:14:17,0.81,0.80,0.80,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:17,0.80,0.81,0.79,2.20,0.80,0.80,1.38,0.80
2024-10-30 21:14:17,1.41,1.36,1.41,1.80,1.42,1.90,2.99,1.11
2024-10-30 21:14:17,1.68,3.00,3.00,3.00,2.99,3.00,3.00,0.85
2024-10-30 21:14:17,0.80,2.98,3.00,2.98,2.97,2.98,3.00,1.35
2024-10-30 21:14:17,1.55,1.20,1.30,2.40,2.26,1.96,1.28,1.23
2024-10-30 21:14:18,1.25,2.99,1.94,2.60,2.00,1.20,0.80,1.23
2024-10-30 21:14:18,0.82,2.97,0.95,2.60,1.82,1.20,0.79,1.14
2024-10-30 21:14:18,0.81,0.80,3.00,2.60,1.73,1.20,0.80,1.42
2024-10-30 21:14:18,0.90,0.80,2.04,2.60,2.06,1.19,0.80,0.97
2024-10-30 21:14:18,2.32,1.09,0.85,2.59,1.81,1.20,0.79,1.18
2024-10-30 21:14:18,2.98,2.99,1.00,2.69,1.46,1.20,0.80,0.84
2024-10-30 21:14:18,0.82,2.94,0.79,2.98,1.63,1.19,0.83,0.80
2024-10-30 21:14:18,0.81,0.85,0.89,1.36,1.86,1.20,0.84,0.79
2024-10-30 21:14:18,1.04,0.80,0.84,0.90,1.62,1.20,0.79,0.80
2024-10-30 21:14:18,3.00,1.50,0.81,0.90,1.94,0.83,0.80,0.80
2024-10-30 21:14:18,2.97,2.98,0.79,2.51,1.71,0.81,0.79,0.80
2024-10-30 21:14:18,0.82,2.97,0.80,2.97,1.99,0.79,0.80,0.79
2024-10-30 21:14:18,0.86,0.79,0.80,0.90,1.77,0.80,0.80,0.80
2024-10-30 21:14:18,0.79,0.80,0.83,0.89,1.83,0.80,0.79,0.80
2024-10-30 21:14:18,2.56,1.61,0.86,1.03,1.80,0.80,0.80,0.80
2024-10-30 21:14:18,2.91,2.98,0.90,2.71,1.74,0.80,0.80,0.80
2024-10-30 21:14:18,0.83,1.12,1.90,2.96,1.62,0.80,0.80,0.80
2024-10-30 21:14:18,0.83,0.80,1.86,0.90,2.26,0.80,0.80,0.80
2024-10-30 21:14:18,1.97,0.83,0.90,0.90,0.94,0.79,0.81,0.80
2024-10-30 21:14:18,2.98,2.49,0.81,2.05,1.80,0.80,0.79,0.80
2024-10-30 21:14:18,0.90,2.98,1.18,3.00,1.95,0.80,0.80,0.79
2024-10-30 21:14:19,0.80,0.80,1.00,0.92,2.11,0.80,0.80,0.80
2024-10-30 21:14:19,0.85,0.79,0.94,0.90,1.86,0.80,0.79,0.80
2024-10-30 21:14:19,0.88,1.37,0.92,0.90,1.93,0.79,0.83,0.79
2024-10-30 21:14:19,1.05,2.98,0.80,2.49,1.60,0.80,0.80,0.80
2024-10-30 21:14:19,1.11,2.56,0.89,2.96,2.28,0.80,0.82,0.80
2024-10-30 21:14:19,0.86,0.80,0.79,0.90,1.86,0.79,0.88,0.80
2024-10-30 21:14:19,0.88,0.89,0.80,0.87,2.28,0.80,0.80,0.80
2024-10-30 21:14:19,0.98,2.34,0.80,1.89,1.97,0.80,0.81,0.79
2024-10-30 21:14:19,0.85,2.97,0.79,2.99,1.75,0.79,0.82,0.80
2024-10-30 21:14:19,1.00,0.80,0.80,0.82,2.95,0.80,0.79,0.80
2024-10-30 21:14:19,0.91,0.88,0.80,0.87,1.76,0.80,0.80,0.80
2024-10-30 21:14:19,0.82,1.42,0.79,1.14,1.99,0.80,0.84,0.79
2024-10-30 21:14:19,0.80,2.99,0.80,2.98,1.60,0.80,0.80,0.80
2024-10-30 21:14:19,0.91,2.95,0.80,2.97,2.11,0.79,0.80,0.80
2024-10-30 21:14:19,0.84,0.79,0.79,0.80,1.85,0.80,0.80,0.80
2024-10-30 21:14:19,0.83,0.80,0.80,0.80,2.02,0.80,0.79,0.79
2024-10-30 21:14:19,0.80,2.35,0.80,1.10,1.54,0.80,0.80,0.80
2024-10-30 21:14:19,0.82,2.98,0.79,2.99,1.99,0.79,0.80,0.80
2024-10-30 21:14:19,0.89,0.88,0.80,2.95,0.80,0.80,0.80,0.80
2024-10-30 21:14:19,0.84,0.80,0.80,0.80,0.80,0.80,0.79,0.79
2024-10-30 21:14:20,0.83,0.80,0.79,1.03,0.80,0.80,0.80,0.80
2024-10-30 21:14:20,0.84,2.97,0.80,2.59,0.80,0.80,0.80,0.80
2024-10-30 21:14:20,0.80,2.97,0.80,2.98,0.84,0.80,2.06,0.79
2024-10-30 21:14:20,0.85,0.80,0.80,0.80,0.90,0.80,1.79,0.80
2024-10-30 21:14:20,0.81,0.97,0.80,0.80,0.89,0.81,1.63,0.80
2024-10-30 21:14:20,0.85,1.27,0.80,0.80,0.80,0.79,2.50,0.79
2024-10-30 21:14:20,0.84,2.98,0.80,2.25,0.81,0.80,1.88,0.80
2024-10-30 21:14:20,0.94,2.94,0.80,2.97,0.90,0.80,1.65,0.80
2024-10-30 21:14:20,0.80,0.80,0.80,0.80,0.90,0.80,1.36,0.79
2024-10-30 21:14:20,0.81,0.99,0.80,0.80,0.86,0.80,1.94,0.80
2024-10-30 21:14:20,0.82,1.92,0.80,0.80,0.80,0.79,1.73,0.80
2024-10-30 21:14:20,0.82,2.98,0.79,2.99,0.80,0.80,1.83,0.79
2024-10-30 21:14:20,0.83,0.97,0.80,2.97,0.79,0.80,1.88,0.80
2024-10-30 21:14:20,0.81,0.80,0.80,0.80,0.80,0.80,1.47,0.80
2024-10-30 21:14:20,0.81,0.79,0.79,1.36,0.80,0.79,1.58,0.80
2024-10-30 21:14:20,0.83,2.58,0.80,1.98,0.80,0.80,1.86,0.80
2024-10-30 21:14:20,0.81,2.97,0.79,2.98,0.80,0.80,0.86,0.80
2024-10-30 21:14:20,0.83,0.79,0.80,1.29,0.79,0.80,0.80,0.80
2024-10-30 21:14:20,0.89,0.80,0.80,0.80,0.80,0.80,0.79,0.80
2024-10-30 21:14:20,0.83,0.88,0.80,0.80,0.80,0.79,0.80,0.80
2024-10-30 21:14:20,1.36,2.99,0.83,3.00,0.80,0.80,0.80,0.80
2024-10-30 21:14:21,2.48,2.95,0.80,2.97,0.79,0.80,0.89,0.79
2024-10-30 21:14:21,1.70,0.81,0.90,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:21,1.82,0.81,0.90,0.80,0.80,0.80,0.79,0.79
2024-10-30 21:14:21,2.56,2.95,0.81,1.04,0.80,0.79,0.80,0.80
2024-10-30 21:14:21,2.14,2.98,0.92,2.98,0.80,0.80,0.80,0.79
2024-10-30 21:14:21,1.96,0.81,0.81,2.93,0.81,0.80,0.85,0.80
2024-10-30 21:14:21,0.84,0.88,0.90,0.80,0.90,0.79,0.80,0.80
2024-10-30 21:14:21,0.82,1.28,0.90,0.80,0.90,0.80,0.80,0.79
2024-10-30 21:14:21,0.83,2.71,0.90,2.40,0.90,0.80,0.80,0.80
2024-10-30 21:14:21,0.85,2.84,0.90,2.97,0.86,0.80,0.88,0.80
2024-10-30 21:14:21,0.85,0.84,1.00,1.04,0.79,0.80,0.80,0.80
2024-10-30 21:14:21,0.83,0.79,1.00,0.80,0.80,0.79,0.80,0.80
2024-10-30 21:14:21,0.84,3.00,0.98,0.79,0.80,0.80,0.80,0.80
2024-10-30 21:14:21,0.80,2.98,0.80,2.85,0.81,0.80,0.79,0.79
2024-10-30 21:14:21,0.82,0.80,0.80,2.58,0.80,0.79,0.80,0.80
2024-10-30 21:14:21,0.89,1.10,0.81,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:21,0.93,1.06,0.85,1.00,0.80,0.91,0.80,0.80
2024-10-30 21:14:21,0.84,2.54,0.80,2.10,0.80,0.80,0.79,0.99
2024-10-30 21:14:21,0.80,2.97,0.80,2.99,0.79,0.80,0.80,1.11
2024-10-30 21:14:21,0.80,0.80,0.90,0.87,0.80,0.80,0.80,0.80
2024-10-30 21:14:22,0.93,0.89,0.90,0.81,0.80,0.80,0.79,0.79
2024-10-30 21:14:22,0.88,1.30,0.89,0.80,0.79,0.79,0.80,0.80
2024-10-30 21:14:22,0.83,2.81,0.80,3.00,0.80,0.80,0.79,0.84
2024-10-30 21:14:22,0.83,2.95,0.80,2.97,0.80,0.80,0.80,0.80
2024-10-30 21:14:22,0.85,0.80,0.79,0.80,0.80,0.79,0.79,0.79
2024-10-30 21:14:22,0.86,0.84,0.80,0.80,0.80,0.80,0.84,0.93
2024-10-30 21:14:22,0.85,2.95,0.79,1.03,0.89,0.80,0.89,0.80
2024-10-30 21:14:22,0.84,2.98,0.80,2.99,0.80,0.80,0.80,0.95
2024-10-30 21:14:22,1.08,0.96,0.79,2.96,0.79,0.80,0.79,0.80
2024-10-30 21:14:22,1.57,0.80,0.81,0.80,0.80,0.80,0.80,0.80
2024-10-30 21:14:22,1.15,0.84,0.80,0.81,0.80,0.79,0.79,0.80
2024-10-30 21:14:22,1.11,2.62,0.80,2.31,0.80,0.80,0.80,0.90
2024-10-30 21:14:22,1.05,2.98,0.86,2.98,0.80,0.80,0.80,1.11
2024-10-30 21:14:22,0.88,0.79,0.90,0.79,0.79,0.80,0.79,0.79
2024-10-30 21:14:22,1.08,0.84,0.88,0.80,0.80,0.80,0.80,0.95
2024-10-30 21:14:22,0.99,1.85,0.80,0.80,0.80,0.80,0.80,1.05
2024-10-30 21:14:22,1.05,2.98,0.95,2.69,0.79,0.79,0.80,0.84
2024-10-30 21:14:22,1.25,1.03,1.12,2.96,0.80,0.80,0.80,0.79
2024-10-30 21:14:22,1.51,0.80,0.80,0.80,0.80,0.79,0.79,0.80
2024-10-30 21:14:22,0.83,1.78,0.82,0.80,0.80,0.80,0.80,1.05
2024-10-30 21:14:23,1.05,2.23,0.79,0.90,0.80,0.80,0.80,0.80
2024-10-30 21:14:23,1.05,2.98,0.92,2.90,0.79,0.80,0.80,0.80
2024-10-30 21:14:23,0.85,0.94,0.79,2.96,0.80,0.79,0.79,0.81
2024-10-30 21:14:23,1.25,0.84,0.81,0.80,0.80,0.80,0.80,0.79
2024-10-30 21:14:23,1.06,0.83,0.80,0.80,0.79,0.89,0.80,0.80
2024-10-30 21:14:23,0.85,0.87,0.80,0.90,0.80,0.87,0.79,0.79
2024-10-30 21:14:23,0.98,1.04,0.80,0.90,0.81,0.80,0.80,0.80
2024-10-30 21:14:23,1.81,0.81,0.96,0.89,1.15,0.79,1.05,0.79
2024-10-30 21:14:23,0.96,0.84,1.05,0.79,1.24,0.80,1.30,0.80
2024-10-30 21:14:23,1.59,0.80,1.23,0.83,1.20,0.80,0.89,0.80
2024-10-30 21:14:23,1.19,0.89,1.07,0.90,1.10,0.79,0.80,0.80
2024-10-30 21:14:23,1.41,0.89,1.05,0.85,0.80,0.80,0.80,0.80
2024-10-30 21:14:23,1.14,0.81,1.07,0.86,0.80,0.80,0.94,0.80
2024-10-30 21:14:23,0.80,0.93,1.03,0.85,1.06,0.80,1.40,0.80
2024-10-30 21:14:23,0.80,0.89,0.80,0.80,1.09,0.80,1.01,0.79
2024-10-30 21:14:23,0.99,0.95,1.06,0.84,1.03,0.80,0.79,0.80
2024-10-30 21:14:23,0.86,0.89,0.98,0.86,0.90,0.79,0.80,0.79
2024-10-30 21:14:23,0.87,0.87,1.07,0.83,0.80,0.80,1.08,0.80
2024-10-30 21:14:23,1.17,0.91,1.00,0.81,0.93,0.89,0.86,0.98
2024-10-30 21:14:23,0.80,0.81,0.94,0.99,0.80,1.33,0.80,1.31
2024-10-30 21:14:24,0.79,0.83,0.80,1.05,0.80,1.29,0.80,1.18
2024-10-30 21:14:24,0.81,0.87,0.80,1.04,0.79,1.25,0.79,1.22
2024-10-30 21:14:24,0.84,0.79,0.79,1.05,0.80,0.80,0.80,1.32
2024-10-30 21:14:24,0.89,0.86,0.80,0.99,0.80,1.39,0.80,1.20
2024-10-30 21:14:24,0.80,0.82,0.80,0.80,0.80,0.80,0.80,0.79
2024-10-30 21:14:24,0.86,0.80,0.80,0.80,0.80,0.80,0.79,0.80
2024-10-30 21:14:24,0.96,0.91,0.79,0.79,1.29,0.80,0.86,0.80
2024-10-30 21:14:24,0.97,0.80,0.80,0.80,0.84,0.79,0.90,0.80
2024-10-30 21:14:24,0.80,0.88,0.79,0.80,0.79,0.80,0.89,0.80
2024-10-30 21:14:24,0.81,0.90,0.80,0.79,0.80,0.80,0.90,0.80
2024-10-30 21:14:24,0.80,0.80,0.80,0.80,0.80,0.80,0.90,0.79
2024-10-30 21:14:24,0.85,0.89,0.80,0.80,0.80,0.80,0.90,0.80
2024-10-30 21:14:24,0.82,0.80,0.79,0.80,0.79,0.80,0.90,0.80
2024-10-30 21:14:24,0.90,0.80,0.80,0.80,0.80,0.79,0.90,0.80
2024-10-30 21:14:24,0.82,0.95,0.80,0.80,0.80,0.80,0.83,0.80
2024-10-30 21:14:24,0.84,0.80,0.80,0.80,0.80,0.80,0.80,0.84
2024-10-30 21:14:24,1.56,1.98,1.75,1.06,1.74,1.74,1.85,1.69
2024-10-30 21:14:24,2.76,2.75,2.99,0.82,3.00,3.00,2.99,2.40
2024-10-30 21:14:24,0.80,0.84,2.99,0.97,2.82,2.97,1.45,1.40
2024-10-30 21:14:24,1.03,2.92,0.99,1.20,1.09,1.42,1.77,2.40
2024-10-30 21:14:24,1.05,2.23,0.80,1.97,0.80,0.95,0.86,0.99
2024-10-30 21:14:25,0.79,2.98,0.80,2.98,0.79,0.83,0.99,0.89
2024-10-30 21:14:25,1.41,0.84,0.93,2.98,0.80,0.90,0.80,0.86
2024-10-30 21:14:25,1.66,0.82,0.80,0.79,0.80,0.81,0.88,1.04
2024-10-30 21:14:25,1.24,0.81,0.80,0.80,0.80,0.85,0.83,1.77
2024-10-30 21:14:25,1.11,1.62,0.80,0.84,0.80,0.98,0.80,0.80
2024-10-30 21:14:25,2.21,2.97,0.92,2.49,0.80,0.90,0.80,0.98
2024-10-30 21:14:25,1.08,2.90,0.84,2.98,0.82,0.94,0.87,1.01
2024-10-30 21:14:25,1.63,0.80,0.81,0.80,0.90,0.99,0.85,1.30
2024-10-30 21:14:25,1.17,0.80,0.85,0.80,0.90,0.80,0.80,0.80
2024-10-30 21:14:25,0.89,1.96,0.80,0.84,0.90,0.80,0.80,0.84
2024-10-30 21:14:25,0.92,2.98,0.88,2.49,0.90,0.91,0.80,0.99
2024-10-30 21:14:25,1.37,2.81,0.88,2.93,0.90,0.81,0.80,0.86
2024-10-30 21:14:25,1.29,0.80,0.82,0.80,0.90,0.90,0.80,1.06
2024-10-30 21:14:25,1.32,0.87,0.86,0.80,0.90,0.81,0.80,1.88
2024-10-30 21:14:25,0.90,2.14,0.79,0.99,0.89,0.80,0.80,0.94
2024-10-30 21:14:25,1.31,2.98,0.96,2.92,0.80,1.00,0.80,2.25
2024-10-30 21:14:25,0.91,0.80,0.90,2.98,0.80,0.80,0.79,0.80
2024-10-30 21:14:25,1.02,0.82,0.81,0.80,0.80,0.80,0.86,0.80
2024-10-30 21:14:25,0.84,0.80,0.79,0.80,0.80,0.98,0.80,0.84
2024-10-30 21:14:25,0.81,2.36,0.80,0.89,0.80,0.80,0.80,1.19
2024-10-30 21:14:25,0.81,2.98,0.81,2.94,0.79,0.86,0.80,0.79
2024-10-30 21:14:25,0.91,1.01,0.81,2.96,0.80,0.92,0.80,0.80
2024-10-30 21:14:26,0.84,0.80,0.81,0.80,0.80,0.80,0.81,0.83
2024-10-30 21:14:26,0.95,0.80,0.80,0.79,0.80,0.89,0.85,1.08
2024-10-30 21:14:26,0.81,2.01,0.80,0.82,0.79,0.95,0.90,0.90
2024-10-30 21:14:26,0.82,2.98,0.81,2.49,0.80,0.79,0.82,0.90
2024-10-30 21:14:26,0.82,2.91,0.80,2.97,0.79,0.88,0.79,0.90
2024-10-30 21:14:26,0.86,0.80,1.79,0.80,0.80,0.89,0.80,0.81
2024-10-30 21:14:26,0.91,0.79,0.97,0.80,0.84,0.80,0.85,1.11
2024-10-30 21:14:26,0.83,2.02,0.79,0.79,0.80,0.90,0.89,0.80
2024-10-30 21:14:26,0.82,2.98,0.81,2.99,0.80,0.82,0.79,0.80
2024-10-30 21:14:26,0.90,1.11,0.81,2.96,0.79,0.80,0.80,0.79
2024-10-30 21:14:26,0.87,0.80,0.80,0.80,0.80,0.91,0.79,0.80
2024-10-30 21:14:26,0.89,0.87,0.80,0.80,0.80,0.80,0.80,0.79
2024-10-30 21:14:26,0.81,2.80,0.80,2.38,0.79,0.94,0.80,0.81
2024-10-30 21:14:26,0.82,2.96,0.92,2.98,0.80,1.09,0.80,1.19
2024-10-30 21:14:26,0.81,0.81,0.80,1.44,0.80,0.79,0.79,0.80
2024-10-30 21:14:26,0.81,0.81,0.80,0.80,0.80,0.86,0.80,0.93
2024-10-30 21:14:26,0.81,2.00,0.79,0.94,0.80,0.80,0.80,0.83
2024-10-30 21:14:26,0.83,3.00,0.81,2.98,1.86,0.80,0.79,0.86
2024-10-30 21:14:26,0.82,1.95,0.80,2.97,1.16,0.89,0.88,0.80
2024-10-30 21:14:26,0.83,0.80,0.80,0.80,1.39,0.80,0.80,0.80
2024-10-30 21:14:26,0.83,0.80,0.79,0.80,1.16,0.80,0.80,0.86
2024-10-30 21:14:27,0.88,2.14,0.80,1.69,0.99,0.91,0.80,0.81
2024-10-30 21:14:27,0.87,2.97,0.95,2.98,0.80,0.80,0.86,0.80
2024-10-30 21:14:27,0.82,0.80,0.80,1.22,1.22,0.85,0.91,0.80
2024-10-30 21:14:27,0.93,0.80,0.80,0.80,1.21,0.84,0.84,0.80
2024-10-30 21:14:27,0.88,0.96,0.80,0.80,0.80,0.80,0.80,1.70
2024-10-30 21:14:27,0.80,2.98,0.80,2.78,0.82,0.88,1.57,0.89
2024-10-30 21:14:27,0.83,2.95,0.89,2.97,0.80,0.80,1.13,0.79
2024-10-30 21:14:27,0.83,0.80,0.80,0.79,0.79,0.79,0.98,0.80
2024-10-30 21:14:27,0.88,0.80,0.79,0.80,0.80,0.86,0.92,0.82
2024-10-30 21:14:27,0.80,2.19,0.80,0.98,0.80,0.80,1.27,0.80
2024-10-30 21:14:27,0.80,2.98,0.80,2.99,0.79,0.88,1.15,0.83
2024-10-30 21:14:27,0.87,1.39,1.45,2.95,0.80,0.88,0.92,0.80
2024-10-30 21:14:27,0.83,0.80,1.92,0.79,0.88,0.80,0.80,0.80
2024-10-30 21:14:27,0.92,0.80,2.22,0.80,1.12,0.89,0.80,0.80
